id,dom_ok,mltask_ok,causa_provavel
A1US1Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A1US2Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A1US3Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A1US4Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A1US5Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A1US6Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A1US7Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A1US8Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A1US9Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A1US10Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A1US1Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A1US2Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A1US3Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A1US4Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A1US5Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A1US6Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A1US7Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A1US8Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A1US9Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A1US10Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A1US1O1,Nao,Nao,erro de DOMINIO (estagio 1)
A1US2O1,Nao,Sim,erro de DOMINIO (estagio 1)
A1US3O1,Nao,Sim,erro de DOMINIO (estagio 1)
A1US4O1,Sim,Sim,dominio e task ok -> diferenca vem do MAPPING (estagio 3)
A1US5O1,Nao,Sim,erro de DOMINIO (estagio 1)
A1US6O1,Nao,Nao,erro de DOMINIO (estagio 1)
A1US7O1,Nao,Sim,erro de DOMINIO (estagio 1)
A1US8O1,Nao,Nao,erro de DOMINIO (estagio 1)
A1US9O1,Nao,Nao,erro de DOMINIO (estagio 1)
A1US10O1,Nao,Nao,erro de DOMINIO (estagio 1)
A2US1Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A2US2Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A2US3Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A2US4Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A2US5Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A2US6Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A2US7Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A2US8Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A2US9Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A2US10Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A2US1Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A2US2Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A2US3Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A2US4Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A2US5Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A2US6Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A2US7Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A2US8Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A2US9Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A2US10Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A2US1O1,Nao,Nao,erro de DOMINIO (estagio 1)
A2US2O1,Nao,Sim,erro de DOMINIO (estagio 1)
A2US3O1,Nao,Nao,erro de DOMINIO (estagio 1)
A2US4O1,Nao,Nao,erro de DOMINIO (estagio 1)
A2US5O1,Nao,Sim,erro de DOMINIO (estagio 1)
A2US6O1,Nao,Sim,erro de DOMINIO (estagio 1)
A2US7O1,Nao,Sim,erro de DOMINIO (estagio 1)
A2US8O1,Nao,Nao,erro de DOMINIO (estagio 1)
A2US9O1,Nao,Sim,erro de DOMINIO (estagio 1)
A2US10O1,Nao,Nao,erro de DOMINIO (estagio 1)
A3US1Ge,Sim,Sim,dominio e task ok -> diferenca vem do MAPPING (estagio 3)
A3US2Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A3US3Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A3US4Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A3US5Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A3US6Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A3US7Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A3US8Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A3US9Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A3US10Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A3US1Ll,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A3US2Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A3US3Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A3US4Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A3US5Ll,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A3US6Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A3US7Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A3US8Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A3US9Ll,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A3US10Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A3US1O1,Sim,Sim,dominio e task ok -> diferenca vem do MAPPING (estagio 3)
A3US2O1,Nao,Nao,erro de DOMINIO (estagio 1)
A3US3O1,Nao,Nao,erro de DOMINIO (estagio 1)
A3US4O1,Nao,Nao,erro de DOMINIO (estagio 1)
A3US5O1,Nao,Nao,erro de DOMINIO (estagio 1)
A3US6O1,Nao,Nao,erro de DOMINIO (estagio 1)
A3US7O1,Nao,Nao,erro de DOMINIO (estagio 1)
A3US8O1,Nao,Nao,erro de DOMINIO (estagio 1)
A3US9O1,Nao,Nao,erro de DOMINIO (estagio 1)
A3US10O1,Nao,Nao,erro de DOMINIO (estagio 1)
A4US1Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A4US2Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A4US3Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A4US4Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A4US5Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A4US6Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A4US7Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A4US8Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A4US9Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A4US10Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A4US1Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A4US2Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A4US3Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A4US4Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A4US5Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A4US6Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A4US7Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A4US8Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A4US9Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A4US10Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A4US1O1,Nao,Nao,erro de DOMINIO (estagio 1)
A4US2O1,Nao,Nao,erro de DOMINIO (estagio 1)
A4US3O1,Nao,Nao,erro de DOMINIO (estagio 1)
A4US4O1,Nao,Nao,erro de DOMINIO (estagio 1)
A4US5O1,Nao,Nao,erro de DOMINIO (estagio 1)
A4US6O1,Nao,Nao,erro de DOMINIO (estagio 1)
A4US7O1,Nao,Nao,erro de DOMINIO (estagio 1)
A4US8O1,Nao,Nao,erro de DOMINIO (estagio 1)
A4US9O1,Nao,Nao,erro de DOMINIO (estagio 1)
A4US10O1,Nao,Nao,erro de DOMINIO (estagio 1)
A5US1Ge,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A5US2Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A5US3Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A5US4Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A5US5Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A5US6Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A5US7Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A5US8Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A5US9Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A5US10Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A5US1Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A5US2Ll,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A5US3Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A5US4Ll,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A5US5Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A5US6Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A5US7Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A5US8Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A5US9Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A5US10Ll,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A5US1O1,Nao,Nao,erro de DOMINIO (estagio 1)
A5US2O1,Nao,Nao,erro de DOMINIO (estagio 1)
A5US3O1,Nao,Nao,erro de DOMINIO (estagio 1)
A5US4O1,Nao,Nao,erro de DOMINIO (estagio 1)
A5US5O1,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A5US6O1,Nao,Nao,erro de DOMINIO (estagio 1)
A5US7O1,Nao,Nao,erro de DOMINIO (estagio 1)
A5US8O1,Nao,Nao,erro de DOMINIO (estagio 1)
A5US9O1,Nao,Nao,erro de DOMINIO (estagio 1)
A5US10O1,Nao,Nao,erro de DOMINIO (estagio 1)
A6US1Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A6US2Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A6US3Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A6US4Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A6US5Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A6US6Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A6US7Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A6US8Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A6US9Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A6US10Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A6US1Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A6US2Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A6US3Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A6US4Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A6US5Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A6US6Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A6US7Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A6US8Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A6US9Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A6US10Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A6US1O1,Nao,Nao,erro de DOMINIO (estagio 1)
A6US2O1,Nao,Sim,erro de DOMINIO (estagio 1)
A6US3O1,Nao,Sim,erro de DOMINIO (estagio 1)
A6US4O1,Nao,Sim,erro de DOMINIO (estagio 1)
A6US5O1,Nao,Nao,erro de DOMINIO (estagio 1)
A6US6O1,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A6US7O1,Nao,Nao,erro de DOMINIO (estagio 1)
A6US8O1,Nao,Nao,erro de DOMINIO (estagio 1)
A6US9O1,Nao,Sim,erro de DOMINIO (estagio 1)
A6US10O1,Nao,Nao,erro de DOMINIO (estagio 1)
A7US1Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A7US2Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A7US3Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A7US4Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A7US5Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A7US6Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A7US7Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A7US8Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A7US9Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A7US10Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A7US1Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A7US2Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A7US3Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A7US4Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A7US5Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A7US6Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A7US7Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A7US8Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A7US9Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A7US10Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A7US1O1,Nao,Nao,erro de DOMINIO (estagio 1)
A7US2O1,Nao,Nao,erro de DOMINIO (estagio 1)
A7US3O1,Nao,Sim,erro de DOMINIO (estagio 1)
A7US4O1,Nao,Nao,erro de DOMINIO (estagio 1)
A7US5O1,Nao,Sim,erro de DOMINIO (estagio 1)
A7US6O1,Nao,Sim,erro de DOMINIO (estagio 1)
A7US7O1,Nao,Nao,erro de DOMINIO (estagio 1)
A7US8O1,Nao,Sim,erro de DOMINIO (estagio 1)
A7US9O1,Nao,Sim,erro de DOMINIO (estagio 1)
A7US10O1,Nao,Sim,erro de DOMINIO (estagio 1)
A8US1Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A8US2Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A8US3Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A8US4Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A8US5Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A8US6Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A8US7Ge,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A8US8Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A8US9Ge,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A8US10Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A8US1Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A8US2Ll,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A8US3Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A8US4Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A8US5Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A8US6Ll,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A8US7Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A8US8Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A8US9Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A8US10Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A8US1O1,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A8US2O1,Nao,Nao,erro de DOMINIO (estagio 1)
A8US3O1,Nao,Nao,erro de DOMINIO (estagio 1)
A8US4O1,Nao,Nao,erro de DOMINIO (estagio 1)
A8US5O1,Nao,Nao,erro de DOMINIO (estagio 1)
A8US6O1,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A8US7O1,Nao,Nao,erro de DOMINIO (estagio 1)
A8US8O1,Nao,Nao,erro de DOMINIO (estagio 1)
A8US9O1,Nao,Nao,erro de DOMINIO (estagio 1)
A8US10O1,Nao,Nao,erro de DOMINIO (estagio 1)
A9US1Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A9US2Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A9US3Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A9US4Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A9US5Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A9US6Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A9US7Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A9US8Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A9US9Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A9US10Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A9US1Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A9US2Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A9US3Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A9US4Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A9US5Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A9US9Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A9US7Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A9US8Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A9US10Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A9US1O1,Sim,Sim,dominio e task ok -> diferenca vem do MAPPING (estagio 3)
A9US2O1,Nao,Sim,erro de DOMINIO (estagio 1)
A9US3O1,Nao,Sim,erro de DOMINIO (estagio 1)
A9US4O1,Nao,Nao,erro de DOMINIO (estagio 1)
A9US5O1,Nao,Sim,erro de DOMINIO (estagio 1)
A9US6O1,Nao,Sim,erro de DOMINIO (estagio 1)
A9US7O1,Nao,Nao,erro de DOMINIO (estagio 1)
A9US8O1,Nao,Nao,erro de DOMINIO (estagio 1)
A9US9O1,Nao,Nao,erro de DOMINIO (estagio 1)
A9US10O1,Nao,Nao,erro de DOMINIO (estagio 1)
A10US1Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A10US2Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A10US3Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A10US4Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A10US5Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A10US6Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A10US7Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A10US8Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A10US10Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A10US1Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A10US2Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A10US3Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A10US4Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A10US5Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A10US6Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A10US7Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A10US8Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A10US9Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A10US10Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A10US1O1,Nao,Nao,erro de DOMINIO (estagio 1)
A10US2O1,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A10US3O1,Nao,Sim,erro de DOMINIO (estagio 1)
A10US4O1,Nao,Nao,erro de DOMINIO (estagio 1)
A10US5O1,Nao,Nao,erro de DOMINIO (estagio 1)
A10US6O1,Nao,Nao,erro de DOMINIO (estagio 1)
A10US7O1,Nao,Nao,erro de DOMINIO (estagio 1)
A10US8O1,Nao,Nao,erro de DOMINIO (estagio 1)
A10US9O1,Nao,Nao,erro de DOMINIO (estagio 1)
A10US10O1,Nao,Nao,erro de DOMINIO (estagio 1)
A11US1Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A11US2Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A11US3Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A11US4Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A11US5Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A11US6Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A11US7Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A11US8Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A11US9Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A11US10Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A11US1Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A11US2Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A11US3Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A11US4Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A11US5Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A11US6Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A11US7Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A11US8Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A11US9Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A11US10Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A11US1O1,Nao,Sim,erro de DOMINIO (estagio 1)
A11US2O1,Nao,Nao,erro de DOMINIO (estagio 1)
A11US3O1,Nao,Nao,erro de DOMINIO (estagio 1)
A11US4O1,Nao,Nao,erro de DOMINIO (estagio 1)
A11US5O1,Nao,Nao,erro de DOMINIO (estagio 1)
